نام بیمارستان,روز هفته,تاریخ مصرف,تعداد مصرف,کد مشتریان,باز یا بسته بودن داروخانه,تخفیفات,تعطیلی مدارس,تعطیلی هفتگی
8,3,6/14/2022,6,1,1,0,0,0
4,3,6/14/2022,5,1,1,0,0,0
3,3,6/14/2022,168,1,1,0,0,0
10,3,6/14/2022,36,1,1,0,0,0
7,3,6/14/2022,17,1,1,0,0,0
2,3,6/14/2022,23,1,1,0,0,0
5,4,6/15/2022,25,1,1,0,0,0
7,4,6/15/2022,11,1,1,0,0,0
11,4,6/15/2022,10,1,1,0,0,0
3,4,6/15/2022,120,1,1,0,0,0
9,4,6/15/2022,32,1,1,0,0,0
1,4,6/15/2022,9,1,1,0,0,0
6,4,6/15/2022,2,1,1,0,0,0
8,4,6/15/2022,6,1,1,0,0,0
10,4,6/15/2022,59,1,1,0,0,0
2,4,6/15/2022,28,1,1,0,0,0
11,5,6/16/2022,11,1,1,0,0,0
2,5,6/16/2022,44,1,1,0,0,0
10,5,6/16/2022,38,1,1,0,0,0
8,5,6/16/2022,13,1,1,0,0,0
3,5,6/16/2022,36,1,1,0,0,0
1,5,6/16/2022,20,1,1,0,0,0
7,5,6/16/2022,8,1,1,0,0,0
5,5,6/16/2022,5,1,1,0,0,0
9,5,6/16/2022,30,1,1,0,0,0
11,6,6/17/2022,15,1,1,0,1,0
1,6,6/17/2022,13,1,1,0,1,0
3,6,6/17/2022,26,1,1,0,1,0
8,6,6/17/2022,22,1,1,0,1,0
5,6,6/17/2022,2,1,1,0,1,0
4,6,6/17/2022,4,1,1,0,1,0
2,6,6/17/2022,22,1,1,0,1,0
7,6,6/17/2022,14,1,1,0,1,0
9,6,6/17/2022,19,1,1,0,1,0
6,6,6/17/2022,1,1,1,0,1,0
10,6,6/17/2022,46,1,1,0,1,0
6,7,6/18/2022,2,1,1,0,0,0
8,7,6/18/2022,24,1,1,0,0,0
9,7,6/18/2022,30,1,1,0,0,0
1,7,6/18/2022,16,1,1,0,0,0
7,7,6/18/2022,19,1,1,0,0,0
3,7,6/18/2022,13,1,1,0,0,0
11,7,6/18/2022,6,1,1,0,0,0
2,7,6/18/2022,37,1,1,0,0,0
10,7,6/18/2022,36,1,1,0,0,0
3,1,6/19/2022,11,1,1,0,0,0
8,1,6/19/2022,11,1,1,0,0,0
9,1,6/19/2022,38,1,1,0,0,0
11,1,6/19/2022,14,1,1,0,0,0
6,1,6/19/2022,2,1,1,0,0,0
10,1,6/19/2022,75,1,1,0,0,0
7,1,6/19/2022,23,1,1,0,0,0
2,1,6/19/2022,36,1,1,0,0,0
4,1,6/19/2022,4,1,1,0,0,0
1,1,6/19/2022,15,1,1,0,0,0
2,2,6/20/2022,30,1,1,0,0,0
3,2,6/20/2022,7,1,1,0,0,0
9,2,6/20/2022,33,1,1,0,0,0
4,2,6/20/2022,2,1,1,0,0,0
7,2,6/20/2022,24,1,1,0,0,0
10,2,6/20/2022,29,1,1,0,0,0
1,2,6/20/2022,13,1,1,0,0,0
8,2,6/20/2022,8,1,1,0,0,0
11,2,6/20/2022,19,1,1,0,0,0
6,2,6/20/2022,2,1,1,0,0,0
5,2,6/20/2022,1,1,1,0,0,0
7,3,6/21/2022,17,1,1,0,0,0
3,3,6/21/2022,14,1,1,0,0,0
11,3,6/21/2022,12,1,1,0,0,0
2,3,6/21/2022,25,1,1,0,0,0
6,3,6/21/2022,3,1,1,0,0,0
8,3,6/21/2022,11,1,1,0,0,0
9,3,6/21/2022,23,1,1,0,0,0
1,3,6/21/2022,11,1,1,0,0,0
10,3,6/21/2022,65,1,1,0,0,0
5,3,6/21/2022,11,1,1,0,0,0
2,4,6/22/2022,35,1,1,0,0,0
7,4,6/22/2022,17,1,1,0,0,0
11,4,6/22/2022,4,1,1,0,0,0
10,4,6/22/2022,16,1,1,0,0,0
6,4,6/22/2022,7,1,1,0,0,0
4,4,6/22/2022,2,1,1,0,0,0
1,4,6/22/2022,11,1,1,0,0,0
8,4,6/22/2022,11,1,1,0,0,0
9,4,6/22/2022,30,1,1,0,0,0
5,4,6/22/2022,15,1,1,0,0,0
6,5,6/23/2022,2,1,1,0,0,0
7,5,6/23/2022,5,1,1,0,0,0
3,5,6/23/2022,21,1,1,0,0,0
9,5,6/23/2022,20,1,1,0,0,0
8,5,6/23/2022,8,1,1,0,0,0
10,5,6/23/2022,47,1,1,0,0,0
5,5,6/23/2022,34,1,1,0,0,0
1,5,6/23/2022,15,1,1,0,0,0
2,5,6/23/2022,40,1,1,0,0,0
1,6,6/24/2022,16,1,1,0,1,0
10,6,6/24/2022,40,1,1,0,1,0
7,6,6/24/2022,6,1,1,0,1,0
6,6,6/24/2022,6,1,1,0,1,0
3,6,6/24/2022,79,1,1,0,1,0
8,6,6/24/2022,12,1,1,0,1,0
2,6,6/24/2022,28,1,1,0,1,0
9,6,6/24/2022,4,1,1,0,1,0
5,6,6/24/2022,34,1,1,0,1,0
8,7,6/25/2022,16,1,1,0,0,0
5,7,6/25/2022,44,1,1,0,0,0
1,7,6/25/2022,13,1,1,0,0,0
7,7,6/25/2022,15,1,1,0,0,0
3,7,6/25/2022,104,1,1,0,0,0
2,7,6/25/2022,60,1,1,0,0,0
9,7,6/25/2022,4,1,1,0,0,0
10,7,6/25/2022,44,1,1,0,0,0
6,7,6/25/2022,12,1,1,0,0,0
1,1,6/26/2022,43,1,1,0,0,0
5,1,6/26/2022,27,1,1,0,0,0
10,1,6/26/2022,50,1,1,0,0,0
7,1,6/26/2022,13,1,1,0,0,0
9,1,6/26/2022,4,1,1,0,0,0
2,1,6/26/2022,71,1,1,0,0,0
6,1,6/26/2022,1,1,1,0,0,0
8,1,6/26/2022,14,1,1,0,0,0
3,1,6/26/2022,148,1,1,0,0,0
8,2,6/27/2022,12,1,1,0,0,0
3,2,6/27/2022,158,1,1,0,0,0
2,2,6/27/2022,42,1,1,0,0,0
6,2,6/27/2022,12,1,1,0,0,0
10,2,6/27/2022,27,1,1,0,0,0
1,2,6/27/2022,40,1,1,0,0,0
11,2,6/27/2022,2,1,1,0,0,0
7,2,6/27/2022,15,1,1,0,0,0
5,2,6/27/2022,53,1,1,0,0,0
8,3,6/28/2022,8,1,1,0,0,0
1,3,6/28/2022,40,1,1,0,0,0
11,3,6/28/2022,8,1,1,0,0,0
7,3,6/28/2022,12,1,1,0,0,0
3,3,6/28/2022,131,1,1,0,0,0
5,3,6/28/2022,34,1,1,0,0,0
2,3,6/28/2022,31,1,1,0,0,0
6,3,6/28/2022,5,1,1,0,0,0
10,3,6/28/2022,78,1,1,0,0,0
8,4,6/29/2022,12,1,1,0,0,0
10,4,6/29/2022,58,1,1,0,0,0
3,4,6/29/2022,110,1,1,0,0,0
6,4,6/29/2022,3,1,1,0,0,0
2,4,6/29/2022,25,1,1,0,0,0
1,4,6/29/2022,30,1,1,0,0,0
11,4,6/29/2022,2,1,1,0,0,0
7,4,6/29/2022,11,1,1,0,0,0
5,4,6/29/2022,44,1,1,0,0,0
3,5,6/30/2022,82,1,1,0,0,0
9,5,6/30/2022,7,1,1,0,0,0
8,5,6/30/2022,10,1,1,0,0,0
10,5,6/30/2022,48,1,1,0,0,0
1,5,6/30/2022,37,1,1,0,0,0
7,5,6/30/2022,24,1,1,0,0,0
6,5,6/30/2022,3,1,1,0,0,0
5,5,6/30/2022,25,1,1,0,0,0
2,5,6/30/2022,19,1,1,0,0,0
5,6,7/1/2022,10,1,1,0,1,0
9,6,7/1/2022,6,1,1,0,1,0
2,6,7/1/2022,20,1,1,0,1,0
1,6,7/1/2022,26,1,1,0,1,0
8,6,7/1/2022,13,1,1,0,1,0
3,6,7/1/2022,147,1,1,0,1,0
7,6,7/1/2022,13,1,1,0,1,0
10,6,7/1/2022,32,1,1,0,1,0
6,6,7/1/2022,3,1,1,0,1,0
2,7,7/2/2022,20,1,1,0,0,0
6,7,7/2/2022,9,1,1,0,0,0
3,7,7/2/2022,130,1,1,0,0,0
9,7,7/2/2022,9,1,1,0,0,0
8,7,7/2/2022,8,1,1,0,0,0
1,7,7/2/2022,42,1,1,0,0,0
7,7,7/2/2022,14,1,1,0,0,0
5,7,7/2/2022,43,1,1,0,0,0
10,7,7/2/2022,46,1,1,0,0,0
9,1,7/3/2022,9,1,1,0,0,0
5,1,7/3/2022,27,1,1,0,0,0
2,1,7/3/2022,47,1,1,0,0,0
7,1,7/3/2022,13,1,1,0,0,0
3,1,7/3/2022,155,1,1,0,0,0
10,1,7/3/2022,40,1,1,0,0,0
4,1,7/3/2022,1,1,1,0,0,0
8,1,7/3/2022,8,1,1,0,0,0
6,1,7/3/2022,3.5,1,1,0,0,0
1,1,7/3/2022,36,1,1,0,0,0
8,2,7/4/2022,10,1,1,0,0,0
5,2,7/4/2022,45,1,1,0,0,0
7,2,7/4/2022,11,1,1,0,0,0
2,2,7/4/2022,22,1,1,0,0,0
9,2,7/4/2022,12,1,1,0,0,0
6,2,7/4/2022,3,1,1,0,0,0
10,2,7/4/2022,25,1,1,0,0,0
1,2,7/4/2022,38,1,1,0,0,0
3,2,7/4/2022,79,1,1,0,0,0
4,2,7/4/2022,7,1,1,0,0,0
9,3,7/5/2022,9,1,1,0,0,0
10,3,7/5/2022,32,1,1,0,0,0
7,3,7/5/2022,12,1,1,0,0,0
4,3,7/5/2022,2,1,1,0,0,0
1,3,7/5/2022,54,1,1,0,0,0
3,3,7/5/2022,5,1,1,0,0,0
5,3,7/5/2022,20,1,1,0,0,0
8,3,7/5/2022,6,1,1,0,0,0
11,3,7/5/2022,1,1,1,0,0,0
2,3,7/5/2022,28,1,1,0,0,0
5,4,7/6/2022,40,1,1,0,0,0
7,4,7/6/2022,21,1,1,0,0,0
8,4,7/6/2022,9,1,1,0,0,0
1,4,7/6/2022,44,1,1,0,0,0
9,4,7/6/2022,14,1,1,0,0,0
10,4,7/6/2022,36,1,1,0,0,0
3,4,7/6/2022,9,1,1,0,0,0
2,4,7/6/2022,19,1,1,0,0,0
6,5,7/7/2022,5,1,1,0,0,0
10,5,7/7/2022,14,1,1,0,0,0
2,5,7/7/2022,29,1,1,0,0,0
5,5,7/7/2022,31,1,1,0,0,0
8,5,7/7/2022,7,1,1,0,0,0
7,5,7/7/2022,14,1,1,0,0,0
1,5,7/7/2022,38,1,1,0,0,0
3,5,7/7/2022,22,1,1,0,0,0
9,5,7/7/2022,14,1,1,0,0,0
10,6,7/8/2022,37,1,1,0,1,0
9,6,7/8/2022,11,1,1,0,1,0
8,6,7/8/2022,4,1,1,0,1,0
1,6,7/8/2022,37,1,1,0,1,0
3,6,7/8/2022,67,1,1,0,1,0
5,6,7/8/2022,47,1,1,0,1,0
7,6,7/8/2022,9,1,1,0,1,0
2,6,7/8/2022,44,1,1,0,1,0
11,6,7/8/2022,2,1,1,0,1,0
9,7,7/9/2022,10,1,1,0,0,0
10,7,7/9/2022,47,1,1,0,0,0
11,7,7/9/2022,1,1,1,0,0,0
1,7,7/9/2022,34,1,1,0,0,0
7,7,7/9/2022,19,1,1,0,0,0
5,7,7/9/2022,58,1,1,0,0,0
2,7,7/9/2022,69,1,1,0,0,0
3,7,7/9/2022,125,1,1,0,0,0
6,7,7/9/2022,15,1,1,0,0,0
8,7,7/9/2022,5,1,1,0,0,0
8,1,7/10/2022,12,1,1,0,0,0
3,1,7/10/2022,120,1,1,0,0,0
5,1,7/10/2022,51,1,1,0,0,0
10,1,7/10/2022,49,1,1,0,0,0
2,1,7/10/2022,44,1,1,0,0,0
9,1,7/10/2022,13,1,1,0,0,0
7,1,7/10/2022,24,1,1,0,0,0
6,1,7/10/2022,18,1,1,0,0,0
1,1,7/10/2022,57,1,1,0,0,0
1,2,7/11/2022,44,1,1,0,0,0
6,2,7/11/2022,24,1,1,0,0,0
4,2,7/11/2022,4,1,1,0,0,0
2,2,7/11/2022,46,1,1,0,0,0
10,2,7/11/2022,69,1,1,0,0,0
5,2,7/11/2022,62,1,1,0,0,0
9,2,7/11/2022,10,1,1,0,0,0
8,2,7/11/2022,6,1,1,0,0,0
3,2,7/11/2022,143,1,1,0,0,0
7,2,7/11/2022,9,1,1,0,0,0
2,3,7/12/2022,25,1,1,0,0,0
1,3,7/12/2022,36,1,1,0,0,0
10,3,7/12/2022,40,1,1,0,0,0
6,3,7/12/2022,16,1,1,0,0,0
7,3,7/12/2022,13,1,1,0,0,0
9,3,7/12/2022,15,1,1,0,0,0
8,3,7/12/2022,7,1,1,0,0,0
4,3,7/12/2022,1,1,1,0,0,0
3,3,7/12/2022,159,1,1,0,0,0
5,3,7/12/2022,50,1,1,0,0,0
3,4,7/13/2022,164,1,1,0,0,0
7,4,7/13/2022,26,1,1,0,0,0
2,4,7/13/2022,31,1,1,0,0,0
1,4,7/13/2022,50,1,1,0,0,0
8,4,7/13/2022,5,1,1,0,0,0
9,4,7/13/2022,14,1,1,0,0,0
10,4,7/13/2022,40,1,1,0,0,0
6,4,7/13/2022,19,1,1,0,0,0
5,4,7/13/2022,41,1,1,0,0,0
7,5,7/14/2022,25,1,1,0,0,0
1,5,7/14/2022,52,1,1,0,0,0
5,5,7/14/2022,47,1,1,0,0,0
3,5,7/14/2022,144,1,1,0,0,0
2,5,7/14/2022,24,1,1,0,0,0
9,5,7/14/2022,25,1,1,0,0,0
10,5,7/14/2022,29,1,1,0,0,0
6,5,7/14/2022,8,1,1,0,0,0
8,5,7/14/2022,6,1,1,0,0,0
8,6,7/15/2022,2,1,1,0,1,0
7,6,7/15/2022,14,1,1,0,1,0
2,6,7/15/2022,18,1,1,0,1,0
4,6,7/15/2022,1,1,1,0,1,0
9,6,7/15/2022,27,1,1,0,1,0
10,6,7/15/2022,24,1,1,0,1,0
6,6,7/15/2022,16,1,1,0,1,0
5,6,7/15/2022,34,1,1,0,1,0
1,6,7/15/2022,55,1,1,0,1,0
3,6,7/15/2022,102,1,1,0,1,0
10,7,7/16/2022,61,1,1,0,0,0
5,7,7/16/2022,28,1,1,0,0,0
7,7,7/16/2022,22,1,1,0,0,0
6,7,7/16/2022,14,1,1,0,0,0
3,7,7/16/2022,49,1,1,0,0,0
4,7,7/16/2022,1,1,1,0,0,0
1,7,7/16/2022,41,1,1,0,0,0
2,7,7/16/2022,32,1,1,0,0,0
9,7,7/16/2022,26,1,1,0,0,0
8,7,7/16/2022,2,1,1,0,0,0
9,1,7/17/2022,37,1,1,0,0,0
2,1,7/17/2022,10,1,1,0,0,0
1,1,7/17/2022,44,1,1,0,0,0
6,1,7/17/2022,16,1,1,0,0,0
5,1,7/17/2022,45,1,1,0,0,0
7,1,7/17/2022,16,1,1,0,0,0
10,1,7/17/2022,36,1,1,0,0,0
3,1,7/17/2022,56,1,1,0,0,0
8,1,7/17/2022,3,1,1,0,0,0
3,2,7/18/2022,115,1,1,0,0,0
2,2,7/18/2022,2,1,1,0,0,0
9,2,7/18/2022,15,1,1,0,0,0
10,2,7/18/2022,62,1,1,0,0,0
6,2,7/18/2022,13,1,1,0,0,0
5,2,7/18/2022,22,1,1,0,0,0
7,2,7/18/2022,22,1,1,0,0,0
4,2,7/18/2022,3,1,1,0,0,0
1,2,7/18/2022,41,1,1,0,0,0
8,2,7/18/2022,12,1,1,0,0,0
9,3,7/19/2022,28,1,1,0,0,0
2,3,7/19/2022,12,1,1,0,0,0
3,3,7/19/2022,79,1,1,0,0,0
6,3,7/19/2022,8,1,1,0,0,0
7,3,7/19/2022,6,1,1,0,0,0
8,3,7/19/2022,16,1,1,0,0,0
5,3,7/19/2022,26,1,1,0,0,0
1,3,7/19/2022,27,1,1,0,0,0
4,3,7/19/2022,2,1,1,0,0,0
10,3,7/19/2022,56,1,1,0,0,0
3,4,7/20/2022,44,1,1,0,0,0
8,4,7/20/2022,15,1,1,0,0,0
5,4,7/20/2022,37,1,1,0,0,0
2,4,7/20/2022,21,1,1,0,0,0
10,4,7/20/2022,66,1,1,0,0,0
6,4,7/20/2022,13,1,1,0,0,0
7,4,7/20/2022,8,1,1,0,0,0
9,4,7/20/2022,45,1,1,0,0,0
1,4,7/20/2022,31,1,1,0,0,0
4,4,7/20/2022,16,1,1,0,0,0
7,5,7/21/2022,13,1,1,0,0,0
8,5,7/21/2022,15,1,1,0,0,0
4,5,7/21/2022,7,1,1,0,0,0
3,5,7/21/2022,35,1,1,0,0,0
9,5,7/21/2022,32,1,1,0,0,0
5,5,7/21/2022,45,1,1,0,0,0
10,5,7/21/2022,46,1,1,0,0,0
2,5,7/21/2022,35,1,1,0,0,0
6,5,7/21/2022,8,1,1,0,0,0
1,5,7/21/2022,20,1,1,0,0,0
10,6,7/22/2022,56,1,1,0,1,0
7,6,7/22/2022,7,1,1,0,1,0
9,6,7/22/2022,26,1,1,0,1,0
2,6,7/22/2022,34,1,1,0,1,0
8,6,7/22/2022,16,1,1,0,1,0
4,6,7/22/2022,6,1,1,0,1,0
3,6,7/22/2022,78,1,1,0,1,0
1,6,7/22/2022,19,1,1,0,1,0
5,6,7/22/2022,44,1,1,0,1,0
6,6,7/22/2022,6,1,1,0,1,0
2,7,7/23/2022,38,1,1,0,0,0
4,7,7/23/2022,4,1,1,0,0,0
1,7,7/23/2022,15,1,1,0,0,0
10,7,7/23/2022,23,1,1,0,0,0
7,7,7/23/2022,1,1,1,0,0,0
3,7,7/23/2022,97,1,1,0,0,0
9,7,7/23/2022,28,1,1,0,0,0
11,7,7/23/2022,4,1,1,0,0,0
6,7,7/23/2022,6,1,1,0,0,0
8,7,7/23/2022,17,1,1,0,0,0
5,7,7/23/2022,46,1,1,0,0,0
1,1,7/24/2022,21,1,1,0,0,0
8,1,7/24/2022,12,1,1,0,0,0
6,1,7/24/2022,9,1,1,0,0,0
10,1,7/24/2022,49,1,1,0,0,0
11,1,7/24/2022,4,1,1,0,0,0
5,1,7/24/2022,55,1,1,0,0,0
3,1,7/24/2022,113,1,1,0,0,0
7,1,7/24/2022,1,1,1,0,0,0
4,1,7/24/2022,8,1,1,0,0,0
2,1,7/24/2022,33,1,1,0,0,0
9,1,7/24/2022,22,1,1,0,0,0
2,2,7/25/2022,53,1,1,0,0,0
3,2,7/25/2022,167,1,1,0,0,0
11,2,7/25/2022,1,1,1,0,0,0
10,2,7/25/2022,33,1,1,0,0,0
5,2,7/25/2022,59,1,1,0,0,0
4,2,7/25/2022,9,1,1,0,0,0
9,2,7/25/2022,15,1,1,0,0,0
1,2,7/25/2022,20,1,1,0,0,0
8,2,7/25/2022,18,1,1,0,0,0
6,2,7/25/2022,6,1,1,0,0,0
7,2,7/25/2022,4,1,1,0,0,0
1,3,7/26/2022,18,1,1,0,0,0
2,3,7/26/2022,32,1,1,0,0,0
10,3,7/26/2022,56,1,1,0,0,0
5,3,7/26/2022,43,1,1,0,0,0
8,3,7/26/2022,23,1,1,0,0,0
4,3,7/26/2022,2,1,1,0,0,0
7,3,7/26/2022,2,1,1,0,0,0
6,3,7/26/2022,16,1,1,0,0,0
3,3,7/26/2022,142,1,1,0,0,0
9,3,7/26/2022,24,1,1,0,0,0
10,4,7/27/2022,64,1,1,0,0,0
6,4,7/27/2022,10,1,1,0,0,0
9,4,7/27/2022,21,1,1,0,0,0
4,4,7/27/2022,4,1,1,0,0,0
1,4,7/27/2022,22,1,1,0,0,0
3,4,7/27/2022,165,1,1,0,0,0
8,4,7/27/2022,12,1,1,0,0,0
7,4,7/27/2022,3,1,1,0,0,0
5,4,7/27/2022,49,1,1,0,0,0
2,4,7/27/2022,41,1,1,0,0,0
7,5,7/28/2022,2,1,1,0,0,0
5,5,7/28/2022,47,1,1,0,0,0
8,5,7/28/2022,15,1,1,0,0,0
6,5,7/28/2022,11,1,1,0,0,0
1,5,7/28/2022,19,1,1,0,0,0
9,5,7/28/2022,25,1,1,0,0,0
2,5,7/28/2022,26,1,1,0,0,0
10,5,7/28/2022,34,1,1,0,0,0
3,5,7/28/2022,118,1,1,0,0,0
9,6,7/29/2022,26,1,1,0,1,0
5,6,7/29/2022,49,1,1,0,1,0
7,6,7/29/2022,2,1,1,0,1,0
6,6,7/29/2022,5,1,1,0,1,0
2,6,7/29/2022,27,1,1,0,1,0
3,6,7/29/2022,123,1,1,0,1,0
8,6,7/29/2022,15,1,1,0,1,0
10,6,7/29/2022,33,1,1,0,1,0
1,6,7/29/2022,17,1,1,0,1,0
9,7,7/30/2022,17,1,1,0,0,0
10,7,7/30/2022,27,1,1,0,0,0
6,7,7/30/2022,7,1,1,0,0,0
3,7,7/30/2022,155,1,1,0,0,0
8,7,7/30/2022,9,1,1,0,0,0
5,7,7/30/2022,56,1,1,0,0,0
2,7,7/30/2022,21,1,1,0,0,0
11,7,7/30/2022,4,1,1,0,0,0
4,7,7/30/2022,1,1,1,0,0,0
7,7,7/30/2022,1,1,1,0,0,0
1,7,7/30/2022,15,1,1,0,0,0
6,1,7/31/2022,9,1,1,0,0,0
4,1,7/31/2022,2,1,1,0,0,0
10,1,7/31/2022,69,1,1,0,0,0
11,1,7/31/2022,4,1,1,0,0,0
5,1,7/31/2022,50,1,1,0,0,0
3,1,7/31/2022,178.5,1,1,0,0,0
2,1,7/31/2022,31,1,1,0,0,0
8,1,7/31/2022,14,1,1,0,0,0
7,1,7/31/2022,3,1,1,0,0,0
9,1,7/31/2022,17,1,1,0,0,0
1,1,7/31/2022,14,1,1,0,0,0
5,2,8/1/2022,37,1,1,0,0,0
10,2,8/1/2022,48,1,1,0,0,0
8,2,8/1/2022,12,1,1,0,0,0
9,2,8/1/2022,21,1,1,0,0,0
1,2,8/1/2022,14,1,1,0,0,0
11,2,8/1/2022,3,1,1,0,0,0
2,2,8/1/2022,34,1,1,0,0,0
4,2,8/1/2022,24,1,1,0,0,0
3,2,8/1/2022,151,1,1,0,0,0
3,3,8/2/2022,100,1,1,0,0,0
1,3,8/2/2022,15,1,1,0,0,0
7,3,8/2/2022,4,1,1,0,0,0
10,3,8/2/2022,49,1,1,0,0,0
11,3,8/2/2022,8,1,1,0,0,0
5,3,8/2/2022,21,1,1,0,0,0
9,3,8/2/2022,17,1,1,0,0,0
6,3,8/2/2022,3,1,1,0,0,0
8,3,8/2/2022,10,1,1,0,0,0
2,3,8/2/2022,54,1,1,0,0,0
3,4,8/3/2022,98.5,1,1,0,0,0
1,4,8/3/2022,15,1,1,0,0,0
7,4,8/3/2022,5,1,1,0,0,0
10,4,8/3/2022,58,1,1,0,0,0
9,4,8/3/2022,5,1,1,0,0,0
8,4,8/3/2022,12,1,1,0,0,0
2,4,8/3/2022,14,1,1,0,0,0
4,4,8/3/2022,3,1,1,0,0,0
5,4,8/3/2022,67,1,1,0,0,0
10,5,8/4/2022,36,1,1,0,0,0
4,5,8/4/2022,1,1,1,0,0,0
5,5,8/4/2022,51,1,1,0,0,0
6,5,8/4/2022,1,1,1,0,0,0
11,5,8/4/2022,6,1,1,0,0,0
9,5,8/4/2022,13,1,1,0,0,0
3,5,8/4/2022,128,1,1,0,0,0
7,5,8/4/2022,7,1,1,0,0,0
1,5,8/4/2022,19,1,1,0,0,0
2,5,8/4/2022,6,1,1,0,0,0
8,5,8/4/2022,3,1,1,0,0,0
5,6,8/5/2022,48,1,1,0,1,0
2,6,8/5/2022,2,1,1,0,1,0
1,6,8/5/2022,12,1,1,0,1,0
9,6,8/5/2022,6,1,1,0,1,0
4,6,8/5/2022,1,1,1,0,1,0
11,6,8/5/2022,4,1,1,0,1,0
7,6,8/5/2022,3,1,1,0,1,0
6,6,8/5/2022,2,1,1,0,1,0
3,6,8/5/2022,121,1,1,0,1,0
10,6,8/5/2022,52,1,1,0,1,0
10,7,8/6/2022,25,1,1,0,0,0
3,7,8/6/2022,93,1,1,0,0,0
2,7,8/6/2022,1,1,1,0,0,0
1,7,8/6/2022,20,1,1,0,0,0
5,7,8/6/2022,51,1,1,0,0,0
8,7,8/6/2022,5,1,1,0,0,0
11,7,8/6/2022,6,1,1,0,0,0
9,7,8/6/2022,2,1,1,0,0,0
4,7,8/6/2022,6,1,1,0,0,0
7,7,8/6/2022,1,1,1,0,0,0
6,7,8/6/2022,1,1,1,0,0,0
3,1,8/7/2022,58,1,1,0,0,0
7,1,8/7/2022,3,1,1,0,0,0
10,1,8/7/2022,37,1,1,0,0,0
1,1,8/7/2022,21,1,1,0,0,0
5,1,8/7/2022,76,1,1,0,0,0
9,1,8/7/2022,8,1,1,0,0,0
8,1,8/7/2022,7,1,1,0,0,0
4,1,8/7/2022,12,1,1,0,0,0
10,2,8/8/2022,47,1,1,0,0,0
9,2,8/8/2022,7,1,1,0,0,0
7,2,8/8/2022,3,1,1,0,0,0
1,2,8/8/2022,19,1,1,0,0,0
11,2,8/8/2022,3,1,1,0,0,0
3,2,8/8/2022,12,1,1,0,0,0
5,2,8/8/2022,53,1,1,0,0,0
8,2,8/8/2022,7,1,1,0,0,0
4,2,8/8/2022,17,1,1,0,0,0
5,3,8/9/2022,73,1,1,0,0,0
4,3,8/9/2022,9,1,1,0,0,0
1,3,8/9/2022,17,1,1,0,0,0
3,3,8/9/2022,8,1,1,0,0,0
10,3,8/9/2022,32,1,1,0,0,0
8,3,8/9/2022,8,1,1,0,0,0
7,3,8/9/2022,8,1,1,0,0,0
9,3,8/9/2022,5,1,1,0,0,0
11,3,8/9/2022,1,1,1,0,0,0
11,4,8/10/2022,2,1,1,0,0,0
2,4,8/10/2022,3,1,1,0,0,0
5,4,8/10/2022,65,1,1,0,0,0
9,4,8/10/2022,10,1,1,0,0,0
7,4,8/10/2022,7,1,1,0,0,0
8,4,8/10/2022,4,1,1,0,0,0
10,4,8/10/2022,26,1,1,0,0,0
6,4,8/10/2022,4,1,1,0,0,0
3,4,8/10/2022,5,1,1,0,0,0
4,4,8/10/2022,40,1,1,0,0,0
1,4,8/10/2022,10,1,1,0,0,0
3,5,8/11/2022,2,1,1,0,0,0
4,5,8/11/2022,7,1,1,0,0,0
5,5,8/11/2022,54,1,1,0,0,0
8,5,8/11/2022,2,1,1,0,0,0
7,5,8/11/2022,4,1,1,0,0,0
9,5,8/11/2022,11,1,1,0,0,0
6,5,8/11/2022,3,1,1,0,0,0
11,5,8/11/2022,1,1,1,0,0,0
10,5,8/11/2022,67,1,1,0,0,0
1,5,8/11/2022,21,1,1,0,0,0
9,6,8/12/2022,10,1,1,0,1,0
3,6,8/12/2022,3,1,1,0,1,0
5,6,8/12/2022,64,1,1,0,1,0
11,6,8/12/2022,2,1,1,0,1,0
8,6,8/12/2022,11,1,1,0,1,0
7,6,8/12/2022,6,1,1,0,1,0
10,6,8/12/2022,49,1,1,0,1,0
4,6,8/12/2022,13,1,1,0,1,0
6,6,8/12/2022,5,1,1,0,1,0
1,6,8/12/2022,24,1,1,0,1,0
1,7,8/13/2022,39,1,1,0,0,0
4,7,8/13/2022,3,1,1,0,0,0
6,7,8/13/2022,3,1,1,0,0,0
9,7,8/13/2022,8,1,1,0,0,0
7,7,8/13/2022,10,1,1,0,0,0
10,7,8/13/2022,50,1,1,0,0,0
5,7,8/13/2022,52,1,1,0,0,0
8,7,8/13/2022,11,1,1,0,0,0
11,7,8/13/2022,3,1,1,0,0,0
3,7,8/13/2022,5,1,1,0,0,0
2,7,8/13/2022,18,1,1,0,0,0
5,1,8/14/2022,50,1,1,0,0,0
8,1,8/14/2022,16,1,1,0,0,0
1,1,8/14/2022,47,1,1,0,0,0
6,1,8/14/2022,4,1,1,0,0,0
3,1,8/14/2022,2,1,1,0,0,0
7,1,8/14/2022,14,1,1,0,0,0
4,1,8/14/2022,16,1,1,0,0,0
2,1,8/14/2022,41,1,1,0,0,0
9,1,8/14/2022,10,1,1,0,0,0
10,1,8/14/2022,39,1,1,0,0,0
10,2,8/15/2022,32,1,1,0,0,0
11,2,8/15/2022,3,1,1,0,0,0
5,2,8/15/2022,84,1,1,0,0,0
1,2,8/15/2022,42,1,1,0,0,0
6,2,8/15/2022,11,1,1,0,0,0
